Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	MK743498	Yes	4	1701	H3N2	01/17/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8011/2019	
HA	MK743506	Yes	4	1701	H3N2	01/17/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8012/2019	
HA	MK839907	Yes	4	1701	H3N2	01/30/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8470/2019	
HA	MK869283	Yes	4	1701	H3N2	02/04/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8615/2019	
HA	MK912846	Yes	4	1701	H3N2	03/07/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8782/2019	
HA	MK912854	Yes	4	1701	H3N2	03/11/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8783/2019	
HA	MK927874	Yes	4	1701	H3N2	02/07/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8965/2019	
HA	MK927882	Yes	4	1701	H3N2	02/07/2019	IRD:Human	USA	Nebraska	18-19	A/Nebraska/8966/2019	
HA	CY009124	No	4	1721	H3N2	02/04/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Nelson Marlborough/1/2000	
HA	EU100702	No	4	1701	H3N2	12/19/2006	IRD:Human	Nepal	-N/A-	-N/A-	A/Nepal/921/2006 X PR8 X-165	
HA	CY121512	Yes	4	1737	H3N2	2006	IRD:Human	Nepal	-N/A-	-N/A-	A/Nepal/921/2006(H3N2)	
HA	CY114501	Yes	4	1738	H3N2	04/21/2010	IRD:Human	Netherlands	-N/A-	09-10	A/Netherlands/009/2010	
HA	CY114509	Yes	4	1732	H3N2	12/23/2010	IRD:Human	Netherlands	-N/A-	10-11	A/Netherlands/034/2010	
HA	CY114421	Yes	4	1731	H3N2	01/05/2011	IRD:Human	Netherlands	-N/A-	10-11	A/Netherlands/063/2011	
HA	CY114221	Yes	4	1732	H3N2	01/11/1995	IRD:Human	Netherlands	-N/A-	94-95	A/Netherlands/1/1995	
HA	CY112941	Yes	4	1731	H3N2	01/07/2002	IRD:Human	Netherlands	-N/A-	01-02	A/Netherlands/1/2002	
HA	CY114045	Yes	4	1732	H3N2	02/15/1993	IRD:Human	Netherlands	-N/A-	92-93	A/Netherlands/101/1993	
HA	CY112973	No	4	1734	H3N2	03/17/2003	IRD:Human	Netherlands	-N/A-	02-03	A/Netherlands/109/2003	
HA	CY112597	Yes	4	1733	H3N2	02/18/1993	IRD:Human	Netherlands	-N/A-	92-93	A/Netherlands/115/1993	
HA	CY112925	Yes	4	1735	H3N2	03/14/2001	IRD:Human	Netherlands	-N/A-	00-01	A/Netherlands/118/2001	
HA	CY114341	Yes	4	1736	H3N2	02/26/2002	IRD:Human	Netherlands	-N/A-	01-02	A/Netherlands/120/2002	
HA	CY114325	Yes	4	1731	H3N2	03/20/2001	IRD:Human	Netherlands	-N/A-	00-01	A/Netherlands/124/2001	
HA	CY114053	Yes	4	1732	H3N2	02/23/1993	IRD:Human	Netherlands	-N/A-	92-93	A/Netherlands/126/1993	
HA	CY114333	Yes	4	1731	H3N2	03/21/2001	IRD:Human	Netherlands	-N/A-	00-01	A/Netherlands/126/2001	
HA	CY112989	Yes	4	1735	H3N2	12/04/2004	IRD:Human	Netherlands	-N/A-	04-05	A/Netherlands/132/2004	
HA	CY114061	Yes	4	1731	H3N2	03/05/1993	IRD:Human	Netherlands	-N/A-	92-93	A/Netherlands/165/1993	
HA	CY112589	Yes	4	1732	H3N2	01/01/1993	IRD:Human	Netherlands	-N/A-	92-93	A/Netherlands/17/1993	
HA	KM821295	Yes	4	1733	H3N2	1995	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/178/1995	
HA	CY116589	Yes	4	1762	H3N2	1995	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/178/1995	
HA	CY077800	Yes	4	1731	H3N2	1993	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/179/1993	
HA	KM821285	Yes	4	1733	H3N2	1993	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/179/1993	
HA	CY112605	Yes	4	1732	H3N2	02/26/1993	IRD:Human	Netherlands	-N/A-	92-93	A/Netherlands/179/1993	
HA	CY114157	Yes	4	1732	H3N2	01/05/1994	IRD:Human	Netherlands	-N/A-	93-94	A/Netherlands/18/1994	
HA	CY112949	Yes	4	1732	H3N2	02/18/2003	IRD:Human	Netherlands	-N/A-	02-03	A/Netherlands/20/2003	
HA	CY113269	Yes	4	1732	H3N2	12/01/1980	IRD:Human	Netherlands	-N/A-	80-81	A/Netherlands/209/1980	
HA	KM821321	Yes	4	1734	H3N2	2003	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/213/2003	
HA	HQ166052	Yes	4	1762	H3N2	04/20/2003	IRD:Human	Netherlands	-N/A-	02-03	A/Netherlands/213/2003(H3N2)	
HA	CY112981	Yes	4	1731	H3N2	04/20/2003	IRD:Human	Netherlands	-N/A-	02-03	A/Netherlands/217/2003	
HA	CY112957	Yes	4	1727	H3N2	02/23/2003	IRD:Human	Netherlands	-N/A-	02-03	A/Netherlands/22/2003	
HA	CY114357	Yes	4	1731	H3N2	04/14/2003	IRD:Human	Netherlands	-N/A-	02-03	A/Netherlands/222/2003	
HA	KM821282	Yes	4	1734	H3N2	1982	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/233/1982	
HA	CY114437	Yes	4	1714	H3N2	04/01/1982	IRD:Human	Netherlands	-N/A-	81-82	A/Netherlands/233/1982	
HA	CY077834	Yes	4	1755	H3N2	1982	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/233/1982	
HA	CY113293	Yes	4	1732	H3N2	12/01/1982	IRD:Human	Netherlands	-N/A-	82-83	A/Netherlands/241/1982	
HA	CY112613	Yes	4	1736	H3N2	10/13/1993	IRD:Human	Netherlands	-N/A-	93-94	A/Netherlands/241/1993	
HA	CY112797	Yes	4	1732	H3N2	12/02/1995	IRD:Human	Netherlands	-N/A-	95-96	A/Netherlands/271/1995	
HA	CY112581	Yes	4	1731	H3N2	11/22/1992	IRD:Human	Netherlands	-N/A-	92-93	A/Netherlands/3/1992	
HA	CY114317	Yes	4	1731	H3N2	01/06/2000	IRD:Human	Netherlands	-N/A-	99-00	A/Netherlands/3/2000	
HA	CY114301	Yes	4	1731	H3N2	12/23/1997	IRD:Human	Netherlands	-N/A-	97-98	A/Netherlands/300/1997	
HA	KM821308	Yes	4	1733	H3N2	1999	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/301/1999	
HA	CY114493	Yes	4	1712	H3N2	10/01/1999	IRD:Human	Netherlands	-N/A-	99-00	A/Netherlands/301/1999	
HA	CY077848	Yes	4	1752	H3N2	1999	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/301/1999	
HA	CY114365	Yes	4	1731	H3N2	09/25/2003	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/312/2003	
HA	CY113325	Yes	4	1731	H3N2	01/01/1985	IRD:Human	Netherlands	-N/A-	84-85	A/Netherlands/330/1985	
HA	CY113333	Yes	4	1731	H3N2	02/01/1985	IRD:Human	Netherlands	-N/A-	84-85	A/Netherlands/333/1985	
HA	CY114413	Yes	4	1736	H3N2	11/06/2007	IRD:Human	Netherlands	-N/A-	07-08	A/Netherlands/348/2007	
HA	CY114069	Yes	4	1731	H3N2	12/06/1993	IRD:Human	Netherlands	-N/A-	93-94	A/Netherlands/357/1993	
HA	CY114397	Yes	4	1734	H3N2	12/24/2006	IRD:Human	Netherlands	-N/A-	06-07	A/Netherlands/363/2006	
HA	CY112621	Yes	4	1731	H3N2	12/02/1993	IRD:Human	Netherlands	-N/A-	93-94	A/Netherlands/371/1993	
HA	CY114077	Yes	4	1731	H3N2	12/01/1993	IRD:Human	Netherlands	-N/A-	93-94	A/Netherlands/372/1993	
HA	CY113013	Yes	4	1735	H3N2	09/27/2008	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/377/2008	
HA	CY114085	Yes	4	1735	H3N2	11/27/1993	IRD:Human	Netherlands	-N/A-	93-94	A/Netherlands/398/1993	
HA	CY112629	Yes	4	1731	H3N2	12/09/1993	IRD:Human	Netherlands	-N/A-	93-94	A/Netherlands/399/1993	
HA	CY112893	Yes	4	1732	H3N2	05/12/1998	IRD:Human	Netherlands	-N/A-	97-98	A/Netherlands/414/1998	
HA	CY114389	Yes	4	1732	H3N2	02/25/2006	IRD:Human	Netherlands	-N/A-	05-06	A/Netherlands/42/2006	
HA	CY112901	Yes	4	1731	H3N2	11/16/1998	IRD:Human	Netherlands	-N/A-	98-99	A/Netherlands/427/1998	
HA	CY113389	Yes	4	1731	H3N2	03/01/1988	IRD:Human	Netherlands	-N/A-	87-88	A/Netherlands/450/1988	
HA	CY114309	Yes	4	1731	H3N2	12/16/1998	IRD:Human	Netherlands	-N/A-	98-99	A/Netherlands/462/1998	
HA	CY114485	Yes	4	1704	H3N2	01/14/1998	IRD:Human	Netherlands	-N/A-	97-98	A/Netherlands/5/1998	
HA	CY112997	Yes	4	1731	H3N2	12/26/2005	IRD:Human	Netherlands	-N/A-	05-06	A/Netherlands/548/2005	
HA	KM821283	Yes	4	1736	H3N2	1989	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/620/1989	
HA	CY113421	Yes	4	1731	H3N2	11/27/1989	IRD:Human	Netherlands	-N/A-	89-90	A/Netherlands/620/1989	
HA	CY113429	Yes	4	1731	H3N2	12/13/1989	IRD:Human	Netherlands	-N/A-	89-90	A/Netherlands/650/1989	
HA	CY114405	Yes	4	1731	H3N2	02/19/2007	IRD:Human	Netherlands	-N/A-	06-07	A/Netherlands/69/2007	
HA	CY113021	Yes	4	1735	H3N2	01/12/2009	IRD:Human	Netherlands	-N/A-	08-09	A/Netherlands/69/2009	
HA	CY113437	Yes	4	1735	H3N2	12/17/1989	IRD:Human	Netherlands	-N/A-	89-90	A/Netherlands/738/1989	
HA	CY113037	Yes	4	1731	H3N2	06/25/2009	IRD:Human	Netherlands	-N/A-	08-09	A/Netherlands/761/2009	
HA	CY113661	Yes	4	1732	H3N2	12/19/1991	IRD:Human	Netherlands	-N/A-	91-92	A/Netherlands/816/1991	
HA	CY113725	Yes	4	1734	H3N2	01/09/1992	IRD:Human	Netherlands	-N/A-	91-92	A/Netherlands/819/1992	
HA	CY077874	Yes	4	1729	H3N2	1992	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/823/1992	
HA	KM821284	Yes	4	1738	H3N2	1992	IRD:Human	Netherlands	-N/A-	-N/A-	A/Netherlands/823/1992	
HA	CY113733	Yes	4	1732	H3N2	02/03/1992	IRD:Human	Netherlands	-N/A-	91-92	A/Netherlands/823/1992	
HA	CY112965	Yes	4	1731	H3N2	03/05/2003	IRD:Human	Netherlands	-N/A-	02-03	A/Netherlands/88/2003	
HA	CY113669	Yes	4	1732	H3N2	12/04/1991	IRD:Human	Netherlands	-N/A-	91-92	A/Netherlands/891/1991	
HA	CY114285	Yes	4	1731	H3N2	01/30/1996	IRD:Human	Netherlands	-N/A-	95-96	A/Netherlands/91/1996	
HA	CY113741	Yes	4	1734	H3N2	01/10/1992	IRD:Human	Netherlands	-N/A-	91-92	A/Netherlands/935/1992	
HA	CY113749	Yes	4	1732	H3N2	12/19/1991	IRD:Human	Netherlands	-N/A-	91-92	A/Netherlands/938/1991	
HA	KC892812	No	4	1701	H3N2	01/10/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/01/2012	
HA	KX412726	Yes	4	1737	H3N2	01/03/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/01/2016	
HA	CY216089	Yes	4	1737	H3N2	01/01/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/01/2017	
HA	GQ895037	No	4	1701	H3N2	12/16/2008	IRD:Human	USA	Nevada	08-09	A/Nevada/02/2008	
HA	KF790454	No	4	1701	H3N2	02/01/2013	IRD:Human	USA	Nevada	12-13	A/Nevada/02/2013	
HA	CY216097	Yes	4	1737	H3N2	01/01/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/02/2017	
HA	KC535447	No	4	1701	H3N2	07/27/2010	IRD:Human	USA	Nevada	-N/A-	A/Nevada/03/2010	
HA	KF790503	No	4	1701	H3N2	01/05/2013	IRD:Human	USA	Nevada	12-13	A/Nevada/03/2013	
HA	KT841897	Yes	4	1701	H3N2	01/08/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/03/2015	
HA	KX412822	Yes	4	1737	H3N2	01/08/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/03/2016	
HA	CY219260	Yes	4	1737	H3N2	01/11/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/03/2017	
HA	KC882764	No	4	1701	H3N2	11/05/2010	IRD:Human	USA	Nevada	10-11	A/Nevada/04/2010	
HA	KC883336	No	4	1701	H3N2	01/27/2011	IRD:Human	USA	Nevada	10-11	A/Nevada/04/2011	
HA	KF789550	No	4	1701	H3N2	02/04/2013	IRD:Human	USA	Nevada	12-13	A/Nevada/04/2013	
HA	KT841644	Yes	4	1701	H3N2	01/07/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/04/2015	
HA	CY219268	Yes	4	1737	H3N2	01/14/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/04/2017	
HA	EU516044	No	4	1701	H3N2	10/05/2007	IRD:Human	USA	Nevada	07-08	A/Nevada/05/2007	
HA	KF790036	No	4	1701	H3N2	03/25/2013	IRD:Human	USA	Nevada	12-13	A/Nevada/05/2013	
HA	CY222733	Yes	4	1737	H3N2	01/17/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/05/2017	
HA	CY219276	Yes	4	1737	H3N2	01/17/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/05/2017	
HA	GQ385887	No	4	1701	H3N2	04/08/2009	IRD:Human	USA	Nevada	08-09	A/Nevada/06/2009	
HA	KC883408	No	4	1701	H3N2	03/07/2011	IRD:Human	USA	Nevada	10-11	A/Nevada/06/2011	
HA	KM064200	No	4	1701	H3N2	02/06/2014	IRD:Human	USA	Nevada	13-14	A/Nevada/06/2014	
HA	KT841418	Yes	4	1701	H3N2	01/08/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/06/2015	
HA	CY222037	Yes	4	1737	H3N2	02/06/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/06/2017	
HA	CY225102	Yes	4	1737	H3N2	02/06/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/06/2017	
HA	KC882609	No	4	1701	H3N2	02/08/2011	IRD:Human	USA	Nevada	10-11	A/Nevada/07/2011	
HA	KM064031	No	4	1701	H3N2	10/08/2013	IRD:Human	USA	Nevada	13-14	A/Nevada/07/2013	
HA	CY222045	Yes	4	1737	H3N2	02/08/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/07/2017	
HA	MT245897	Yes	4	1737	H3N2	01/22/2020	IRD:Human	USA	Nevada	19-20	A/Nevada/07/2020	
HA	MT245889	Yes	4	1737	H3N2	01/22/2020	IRD:Human	USA	Nevada	19-20	A/Nevada/07/2020	
HA	KC883086	No	4	1701	H3N2	04/04/2011	IRD:Human	USA	Nevada	10-11	A/Nevada/08/2011	
HA	KC892361	No	4	1701	H3N2	02/07/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/08/2012	
HA	CY230610	Yes	4	1737	H3N2	03/02/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/08/2017	
HA	CY228461	Yes	4	1737	H3N2	03/02/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/08/2017	
HA	KC892635	No	4	1701	H3N2	03/01/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/09/2012	
HA	KM852999	No	4	1701	H3N2	04/05/2014	IRD:Human	USA	Nevada	13-14	A/Nevada/09/2014	
HA	KM064127	No	4	1701	H3N2	04/05/2014	IRD:Human	USA	Nevada	13-14	A/Nevada/09/2014	
HA	KT842007	Yes	4	1701	H3N2	02/05/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/09/2015	
HA	CY232272	Yes	4	1737	H3N2	03/06/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/09/2017	
HA	CY230618	Yes	4	1737	H3N2	03/06/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/09/2017	
HA	KC892600	No	4	1701	H3N2	03/05/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/10/2012	
HA	KT842755	Yes	4	1701	H3N2	02/14/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/10/2015	
HA	CY235544	Yes	4	1737	H3N2	03/22/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/10/2017	
HA	CY235536	Yes	4	1737	H3N2	03/22/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/10/2017	
HA	KC892608	No	4	1701	H3N2	11/04/2011	IRD:Human	USA	Nevada	11-12	A/Nevada/11/2011	
HA	KM852972	No	4	1701	H3N2	05/28/2014	IRD:Human	USA	Nevada	13-14	A/Nevada/11/2014	
HA	CY235552	Yes	4	1737	H3N2	03/25/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/11/2017	
HA	CY235560	Yes	4	1737	H3N2	03/25/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/11/2017	
HA	KC892845	Yes	4	1701	H3N2	03/30/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/12/2012	
HA	KT835797	Yes	4	1701	H3N2	01/30/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/12/2015	
HA	CY235680	Yes	4	1737	H3N2	04/25/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/12/2017	
HA	CY235688	Yes	4	1737	H3N2	04/25/2017	IRD:Human	USA	Nevada	16-17	A/Nevada/12/2017	
HA	KC892879	No	4	1701	H3N2	03/12/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/13/2012	
HA	KT842506	Yes	4	1701	H3N2	02/11/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/13/2015	
HA	KC892876	No	4	1701	H3N2	03/13/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/14/2012	
HA	KY090063	No	4	1701	H3N2	01/14/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/14/2015	
HA	CY255829	Yes	4	1737	H3N2	10/03/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/14/2017	
HA	CY257741	Yes	4	1737	H3N2	10/03/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/14/2017	
HA	KC892874	No	4	1701	H3N2	03/04/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/15/2012	
HA	KT836089	Yes	4	1701	H3N2	01/23/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/15/2015	
HA	CY255837	Yes	4	1737	H3N2	10/06/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/15/2017	
HA	CY257749	Yes	4	1737	H3N2	10/06/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/15/2017	
HA	KC892871	No	4	1701	H3N2	03/02/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/16/2012	
HA	CY255845	Yes	4	1737	H3N2	10/07/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/16/2017	
HA	KT838666	Yes	4	1701	H3N2	11/10/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/17/2014	
HA	KT842346	Yes	4	1701	H3N2	02/18/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/17/2015	
HA	CY255853	Yes	4	1737	H3N2	10/12/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/17/2017	
HA	CY257757	Yes	4	1737	H3N2	10/12/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/17/2017	
HA	KC892206	No	4	1701	H3N2	04/02/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/18/2012	
HA	KT838445	Yes	4	1701	H3N2	11/10/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/18/2014	
HA	KT842246	Yes	4	1701	H3N2	02/18/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/18/2015	
HA	CY258220	Yes	4	1737	H3N2	10/14/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/18/2017	
HA	KC892221	No	4	1701	H3N2	04/06/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/19/2012	
HA	KT842134	Yes	4	1701	H3N2	02/18/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/19/2015	
HA	KC892224	No	4	1701	H3N2	04/03/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/20/2012	
HA	KC892392	No	4	1701	H3N2	04/03/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/20/2012	
HA	KT837619	Yes	4	1701	H3N2	10/27/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/20/2014	
HA	KX917180	Yes	4	1737	H3N2	03/10/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/20/2016	
HA	KX416008	Yes	4	1737	H3N2	03/10/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/20/2016	
HA	MG974717	Yes	4	1737	H3N2	10/16/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/20/2017	
HA	CY258228	Yes	4	1737	H3N2	10/16/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/20/2017	
HA	MG831055	Yes	4	1737	H3N2	10/16/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/20/2017	
HA	KT840276	Yes	4	1701	H3N2	12/02/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/21/2014	
HA	KT842877	Yes	4	1701	H3N2	03/02/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/21/2015	
HA	KX416016	Yes	4	1737	H3N2	03/09/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/21/2016	
HA	CY260646	Yes	4	1737	H3N2	11/02/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/21/2017	
HA	MN372946	Yes	4	1737	H3N2	03/25/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/21/2019	
HA	MN247458	Yes	4	1737	H3N2	03/25/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/21/2019	
HA	KT840216	Yes	4	1701	H3N2	12/04/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/22/2014	
HA	KY089760	No	4	1701	H3N2	03/10/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/22/2015	
HA	KX415624	Yes	4	1737	H3N2	03/04/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/22/2016	
HA	KX417054	Yes	4	1737	H3N2	03/04/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/22/2016	
HA	MN372954	Yes	4	1737	H3N2	03/25/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/22/2019	
HA	MN247466	Yes	4	1737	H3N2	03/25/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/22/2019	
HA	KT835788	Yes	4	1701	H3N2	01/26/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/23/2015	
HA	CY260654	Yes	4	1737	H3N2	11/04/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/23/2017	
HA	KT839873	Yes	4	1701	H3N2	12/04/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/24/2014	
HA	KY089786	No	4	1701	H3N2	03/09/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/24/2015	
HA	KX415616	Yes	4	1737	H3N2	02/28/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/24/2016	
HA	CY260273	Yes	4	1737	H3N2	11/03/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/24/2017	
HA	MN222661	Yes	4	1737	H3N2	03/26/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/24/2019	
HA	KC893067	No	4	1701	H3N2	07/10/2012	IRD:Human	USA	Nevada	-N/A-	A/Nevada/25/2012	
HA	KT840851	Yes	4	1701	H3N2	12/15/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/25/2014	
HA	CY260265	Yes	4	1737	H3N2	11/06/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/25/2017	
HA	MN319241	Yes	4	1737	H3N2	04/12/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/25/2019	
HA	KT889137	Yes	4	1701	H3N2	03/05/2012	IRD:Human	USA	Nevada	11-12	A/Nevada/25usafsam/2012	
HA	KF790242	No	4	1701	H3N2	10/31/2012	IRD:Human	USA	Nevada	12-13	A/Nevada/26/2012	
HA	KT840846	Yes	4	1701	H3N2	12/12/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/26/2014	
HA	CY261543	Yes	4	1737	H3N2	11/22/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/26/2017	
HA	KF789590	No	4	1701	H3N2	11/18/2012	IRD:Human	USA	Nevada	12-13	A/Nevada/27/2012	
HA	KT840809	Yes	4	1701	H3N2	12/22/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/27/2014	
HA	MN319249	Yes	4	1737	H3N2	04/16/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/27/2019	
HA	MN084832	Yes	4	1737	H3N2	04/16/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/27/2019	
HA	KF789759	No	4	1701	H3N2	12/10/2012	IRD:Human	USA	Nevada	12-13	A/Nevada/28/2012	
HA	CY264100	Yes	4	1737	H3N2	11/14/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/28/2017	
HA	KT840959	Yes	4	1701	H3N2	12/23/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/29/2014	
HA	CY265029	Yes	4	1737	H3N2	12/03/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/29/2017	
HA	KT840639	Yes	4	1701	H3N2	12/17/2014	IRD:Human	USA	Nevada	14-15	A/Nevada/30/2014	
HA	KX416696	Yes	4	1737	H3N2	04/03/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/30/2016	
HA	MH079878	Yes	4	1737	H3N2	12/07/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/30/2017	
HA	CY265045	Yes	4	1737	H3N2	12/07/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/30/2017	
HA	MN423444	No	4	1737	H3N2	05/21/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/30/2019	
HA	MN221467	No	4	1737	H3N2	05/21/2019	IRD:Human	USA	Nevada	18-19	A/Nevada/30/2019	
HA	CY265037	Yes	4	1737	H3N2	12/17/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/31/2017	
HA	MH246215	Yes	4	1737	H3N2	12/17/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/31/2017	
HA	KM064395	No	4	1701	H3N2	12/25/2013	IRD:Human	USA	Nevada	13-14	A/Nevada/32/2013	
HA	KT835761	Yes	4	1701	H3N2	01/23/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/32/2015	
HA	CY141215	No	4	1701	H3N2	12/26/2012	IRD:Human	USA	Nevada	12-13	A/Nevada/3200/2012	
HA	CY141216	No	4	1701	H3N2	01/11/2013	IRD:Human	USA	Nevada	12-13	A/Nevada/3201/2013	
HA	KT835769	Yes	4	1701	H3N2	01/24/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/33/2015	
HA	CY265213	Yes	4	1737	H3N2	12/22/2017	IRD:Human	USA	Nevada	17-18	A/Nevada/33/2017	
HA	MN881900	Yes	4	1737	H3N2	10/31/2019	IRD:Human	USA	Nevada	19-20	A/Nevada/33/2019	
HA	KY089429	No	4	1701	H3N2	01/27/2015	IRD:Human	USA	Nevada	14-15	A/Nevada/34/2015	
HA	KX917572	Yes	4	1737	H3N2	04/20/2016	IRD:Human	USA	Nevada	15-16	A/Nevada/34/2016	
